labels,text
1,tout individu noir arabe ou qui crie allah akbar est un terroriste. par contre un blanc d'extrême droite antisém…
1,une fois une sud-africaine m'a lâché un mais t'es pas africaine dégage tlmt sale parce que j'ai dit l'être bc ou…
1,c'est à dire que tu doutes de la violence des migrants ? du doute d'une réalité ? tu sais po…
1,sale pute de féministe
0,Ça ft 6h tu tweet sur les mariages rebeus la meuf que tu voulais gérer va s'marier avec un arabe ou quoi?
1,toi tfacon c'est tarte citron 280 et rebeus barbus
1,jte jure mdrrr c'est quoi cet attardé
0,dc en fait au ils n'ont tjrs légalisé l'avortement ça reste un sujet tabou. par contre ça fait 4ans qu'on appren…
1,- petit mongol « À part porter réserve tu sais faire quoi ??? »
0,les marocains ils debate avec un mongol qui croit que lportugal c en amérique du nord jsp cmt vs pouvez tenir jlaur…
1,un vrai mongol celui là
0,« 3 milliard d'homme sur terre et tu t'attarde sur quelqu'un d'indeci » j'avoue pas mal celle-là..
1,les renois comme ça vener
1,un fils de pute qui s'amuse à spam tout le monde en leur proposant des plan cul rebeus gay et q…
1,sal putain ton style de gars c est les renois? — bonjour déjà
1,c'est sale arabe tous les mêmes j'ai envie de les gifler
0,mais tout à fait ! tu vois à quel point mon coeur est grand même envers les réfugiés d'une peupla…
1,toute la matinée et toi tu veux aller quand y'a cours sale arabe
0,y'a aussi plein de pays africains qui ne sont pas en guerre pouvant les accueillir. avant que ce dé…
1,c'est pas sucer c'est juste un putain de pavé troll l'attardé
1,si vous souhaitez aider les migrants arrêtez de déstabiliser leurs pays qui les font fuir aux périls de leur…
0,bah y'a qu'à quand même de très belles phrases si s'y attarde un peu
1,y'a quand même un mec qui dit « les beurrettes laisse placent aux beurrets » ce n'est pas psk des rebeus ne sont…
1,et c'est contre l'avortement ...la pma....mais la pédophilie ....c'est pas grave.....ils so…
1,pourquoi y'a un mongol dans l'armée du 3eme reich ??
0,nn ctoi qui va menvoyé — bah envoie dm jpeux pas savoir qui c'est mongol
0,gné? agrandir l'interface pour s'adapter à un écran beaucoup plus petit ç…
0,fig. 1 - l'identitarisme et le terrorisme intellectuel.
1,pour gagner du temps notons dès à présent que c'est le lobby juif qui contrôle à la fois :
1,donc.. dénoncer une fake news c'est faire du militantisme gauchiste..
1,fallait oser rapprocher philippe gauchiste cach…
1,il 19 ans l'attardé il lui faut du temps et pourtant en 2 ans de carrière en pro il est…
0,mais soma gros mongol cinnamon c'est quoi?
1,antisémite complotiste et anti-trump… qui est l'auteur de la fusillade qui fait onze morts dans une synagogue à…
1,oula une critique du soviet suprêm une opposition au programme sur les migrants suite à sa lecture !!!
1,le bonheur va et vient et ne s'attarde pas toujours aux plus méritant mais à ceux qui apprennent à le saisir au pas…
1,tu et faré cas tros de mongol.
1,pourquoi tu t'évertue à démontrer à chaque tweet que t'es une grosse mongol ? respectes toi un peu nan?
1,la semaine dernière c'était l'africanisation et l'islamisation de la france aujourd'hui c'est le négationnisme .
0,la france un pr autiste - ou débile - ou camé. j'arrive plus à savoir.
1,g un prof d'eco doctorant et chercheur il sorti des 10aines de livres dirait un attardé qd il parle
1,c'est attardé qui dérange mais dans le font le même avis faire des photos dénudées déjà l…
1,tant d'imbéciles ne réalisent pas à quel point l'invasion arabo-musulmane de l'europe peut être dangereuse.
1,cuadrado faut le fumer cet attardé ptn il est trop nul j'ai la haine casse toi de mon club
1,faut vraiment être un attardé pour soutenir les femens. oui à l égalité homme femme non aux degenerés
1,1) t'es attardé
0,cyber-harcèlement: un jeune homme de 25 ans reconnu coupable de viol à distance via
0,gauche anti religieuse en général ou extreme droite anti islam tout court (pou…
1,je m'imagine deja les mises en scene de mongol que j'allais faire
1,ptdrrrr eh j'ai explosé kenny c'est un attardé
1,ptdrr tout s'enchaine aucun effet ? bon je pense que tu es attarde donc la discussion est inutile
1,t'piétine ta mère pour un « sale noir sale arabe »
1,sosracisme.... je préfère ne rien écrire.... cette association gauchiste ne sert à rien !
1,tellement facile de taper sur zemmour allez vous faire les dents sur les racailles rebeus du 93 pour l…
1,espèce d'attardé j'espère que tu te rend compte que le salaire médian dans ces pays est bien inférieur
0,macron et l'islamisation de la france un plan bien ficelé par l'institut montaigne
0,cette œuvre d'un çais pour les éfugiés - une immense fresque sur la pelouse de la perle du lac à…
0,bah évidemment que y'a des renois parmi les terror…
0,vivement qu'on s'attarde aux pratiquants de water-polo et de twirling bâton. ce sont deux passions bie…
0,elle parlait sa pote et lui dit c'est un renoi.. ah…
1,ramos c'est un attardéun taré ce mecil raconte souvent de l'idiotie !
1,t'es teop restée avec des renois ces dernières années
0,grèce. À thessalonique les migrants continuent d'arriver !
1,parl mieu sal attardé
1,tv liberté est trop gauchiste pour lui. invite le ♥
1,le cheval gallois l'attardé de bogota
1,grande-bretagne : la prière musulmane est récitée (en arabe) avant l'ouverture de la session du conseil municipal d…
1,les rebeus avec des pp messi et death note ça parle de vous les puces
1,trop influencé . les renois se perdent fort
1,surtout quand des renois participent à ce lynchage
1,il n'y rien à revoir fatima désolé mais pour moi sale noir sale arabe sale jaune sale bri…
1,accessoirement il s'est pété le pied contre un meuble cet attardé
0,un mélange flou entre qqun empli d'amour et de violence le paradoxe à son paroxysme l'art pas pour sa beauté mai…
1,et elle retour en afrique qui l'attend.
1,il s'est cru en moto gp le mec avec son scooter de blaireau il accélère comme un attardé en courbe et…
1,il m'a dit elle est ou ton étoile sale juif? xd
0,personnellement mon regard s'attarde de moins en moins sur ce genre de couverture. je pense que mon…
1,taleure je voulais sortir un p6 meilleure fac mais avait 15 rebeus de facs différentes autour de moi et comme je…
1,sasuke est bête mais naruto est attardé donc sasuke
0,Être musulman ne veut pas dire favoriser le terrorisme comme etre catho ne ve…
1,ah les rebeus c'est réel hein :)
0,de la thune pour les migrants...y de la thune... français d'abord ! pour nos aînés priorité nationale !
1,super notre ministre de la santé face au terrorisme intellectuel des médias...pardonnez moi je n'ai presque pas co…
0,wauquiez est un gauchiste par rapport à nous
1,une des pires celle-là ... une gauchiste revendiquée d'ailleurs ...
0,du coup si les asiat et les rebeu physiquement ne m'attirent pas trop je suis aussi raciste des asiat et des rebeu…
1,reconnaissons à la gauchiste le mérite d'avoir ouvert les yeux sur les ravages de l'idéologie mortifère de…
1,espèce de sale trans tu ressemble à un vieux pd qui sort d'une grosse partouze avec des renoi
0,je suis origine purement berbèreje retrouve avec un nom et prénom purement arabes! Ça veut tout dire en marre .
0,du terrorisme intellectuel et même pas subliminal.
1,si il une fille j'espère du fond de mon coeur qu'elle se marie avec un noir ou un arabe et enfante de 12 enfants…
1,qu'ils bz leur pute de mère ils rendent fous avec leur clash rebeus renois à deux balles
1,tu va attirer tous les attardé fan d'hanouna
1,je trouve ca gauchiste de dire que le 17 novembre est un mouvement d'extreme droite cependant ne peut nier le f
1,je suggère que le place dans un centre hospitalier spécialisé pour attardé
0,lignes quotidiennes par akram belkaïd: polémique autour des prénoms arabes rien de nouveau sous le soleil... (iht…
1,c'est une double négation espèce d'attardé m…
1,la violence va avec la perverse de gouvernance française .
1,merci et l'autre attardé il met sane et dembele au meme niveau dmr
1,nique ta pute de mère et laisse les arabes tranquille
1,alors non je n'ai légitimé aucune violence raciale vous mentez. et je ne suis pas favorable un génocid…
1,oui mais si c'est pour le traité de sale arabe si il marque pas mieux vaut pour lui de réfléchir so…
1,fan de foot et attardé.. rien de surprenant ici
1,pk ce genre de tweet c tjr rédigé par des rebeus mdr
1,tte façon les meufs qui s'attarde sur le physique elle besoin d'allée en gériatrie voir les couples pour prend…
0,ah d'accord je ne m'avais pas attardé sur le compte. je crois que moi simp…
0,joyeux 35ème anniversaire à mon gauchiste préféré ^^!
1,lol putain l' attardé
0,maniaseries: «4 blocks» explore le monde brutal des clans mafieux arabes berlinois à la……
1,voilà que ça triche sale arabe
1,envoyez zok omkom el qhab vos meilleurs potes rebeus (tunisiens de préference) et posez sa reaction sous ce tweet.
1,mais ferme ta gueule il raison c'est putain de raciste ce qu'il vient de faire l'attardé bavarois là
1,united nations: stop au traffic humain de migrants africains en lybie - signez la pétition ! via
1,réfugiés: [ 4 réfugiés arabes lardent de coups de couteau une ado allemande enceinte de 5 mois qui cru qu'elle p…
1,moi c'était l'inverse j'étais content de savoir qu'on pouvait la laisser mais y'a même des renois chretiens qui l'enlèvent
1,je m'étais jamais trop attardé sur le manga mais waouh les chara-design sont vraiment différents. je le savais un p…
1,ils s'attaquent aux militants et militantes laïques en utilisant des méthodes de terrorisme intellectuel et vu qu'i…
0,quand je suis parti 4 mois en afrique cette année je suis rentré et chienne était toute heureuse donc t'en fais pas
1,il peut aussi être un jaune à demi religieux... ou un gauchiste sectaire
1,de la violence à la haine la démocratie brésilienne en danger
0,il ne s'agit pas d'avoir la natalité galopante de l'afrique. et ensuite le québec n'est pas le tiers monde. un peu…
1,les sanctions contre la dictature russe sont contre l'invasion et l'occupation de l'ukraine. 10000 morts 50000 ble…
0,je conseille à francis vallat que chaque membre de son association accueille chez eux un migrant. on…
1,woh attardé
1,vous vouliez dire que la rhétorique islamo-gauchiste est souvent calquée sur la rhétorique antisémit…
0,comm tardif mais des dimanches qui s'affichent ainsi méritent qu'on s'y attarde. très belle photo !
0,c'est bete de trop vite des informations provenant de la conosphere islamo-gauchiste.nnc'est revoltant de se rej
1,faut déja être attardé pour comparer patrick sebastien de la symphonie
1,ptdrrr j'aimais bien ton tweet jusqu'au mot attardé sale enfoiré
1,c'est pas quel pas de cerveau elle est juste féministe laisse la militer sale oppresseur
1,c'est un mongol
1,c'est demain attardé
1,Ça les attires pas les rebeus
1,ce gros mongol oublie totalement qu'à 3-0 à angers à la mi-temps avait pas grand chose à redire.
1,c'est un attardé il fait câblé
1,quel moment j'ai parlé de rami ptn?? je te parle d'amavi t'es mongol ??
